,id,name,est_diameter_min,est_diameter_max,relative_velocity,miss_distance,orbiting_body,sentry_object,absolute_magnitude,hazardous
8443,3402134,(2008 CL20),0.023150212,0.051765448,35270.62152,60192023.17,Earth,False,25.3,False
24923,3428705,(2008 TK),0.050647146,0.113250461,39207.22149,7458116.837,Earth,False,23.6,False
10981,54134945,(2021 GE2),0.00393147,0.008791034,94472.31487,57734193.44,Earth,False,29.15,False
6961,3878567,(2019 TV1),0.016770846,0.037500752,57585.53321,69249341.68,Earth,False,26.0,False
24247,2005131,5131 (1990 BG),2.83501249,6.339280645,98432.26391,41821685.2,Earth,False,14.86,False
41624,3710217,(2015 CJ13),0.042126461,0.094197631,40294.86175,54784204.44,Earth,False,24.0,False
43448,54264228,(2022 FT),0.024353141,0.054455278,25562.83855,33744725.04,Earth,False,25.19,False
75871,3989138,(2020 BV5),0.013949382,0.031191767,31920.31662,5601228.938,Earth,False,26.4,False
55317,2523621,523621 (2007 TK8),0.155079709,0.346768771,7423.184402,39441821.99,Earth,False,21.17,False
79150,3766966,(2017 BS5),0.037718549,0.084341239,52540.75957,68067848.06,Earth,False,24.24,False
44319,3760342,(2016 TS2),0.013321557,0.029787906,24932.68836,2670547.947,Earth,False,26.5,False
65552,3698475,(2014 WF201),0.02025606,0.045293927,18295.0393,2397576.609,Earth,False,25.59,False
46889,3405337,(2008 EE68),0.201629919,0.450858206,59925.34615,53651871.52,Earth,False,20.6,False
44173,54055034,(2020 TC1),0.183888672,0.411187571,55507.58082,73503015.15,Earth,False,20.8,False
80640,3985571,(2020 AV2),1.550797087,3.467687706,33277.76381,52250745.64,Earth,False,16.17,False
29665,3102762,(2002 AA29),0.040230458,0.089958039,46019.28499,54727210.3,Earth,False,24.1,False
47443,3788038,(2017 UZ5),0.012721988,0.02844723,22236.55787,29662766.23,Earth,False,26.6,False
1952,54260713,(2022 FC),0.015651464,0.034997738,58325.58358,36164129.47,Earth,False,26.15,False
73646,54105559,(2021 AK6),0.023257069,0.052004387,35104.17006,50723235.6,Earth,False,25.29,False
64768,3760886,(2016 TS55),0.066765941,0.149293183,23059.2344,18206231.72,Earth,False,23.0,False
80451,3831072,(2018 SL3),0.033462237,0.074823838,56669.69753,10109394.44,Earth,False,24.5,False
18498,3362878,(2006 WK130),0.092162655,0.206081961,63996.70209,15059900.12,Earth,False,22.3,False
53900,3689017,(2014 RW22),0.040230458,0.089958039,30532.29764,23653274.24,Earth,False,24.1,False
37310,54269642,(2022 GR2),0.053034072,0.118587791,68955.88456,39929601.73,Earth,False,23.5,False
16927,3831876,(2018 UC),0.017561232,0.039268108,24295.66074,15841182.67,Earth,False,25.9,False
41671,54065903,(2020 TV5),0.006259721,0.013997162,27319.62875,54907126.52,Earth,False,28.14,False
64516,3508133,(2010 CD55),0.058150704,0.130028927,44262.44793,27988117.07,Earth,False,23.3,False
68090,54017404,(2020 LQ),0.025383703,0.056759685,47370.47945,10933774.8,Earth,False,25.1,False
84070,54142834,(2021 JH),0.008101305,0.018115068,46812.27288,880770.0258,Earth,False,27.58,False
78935,54031747,(2020 NM),0.016016034,0.03581294,20611.99634,4072064.209,Earth,False,26.1,False
8328,54106296,(2021 BM),0.023043847,0.051527608,22954.0916,55209794.98,Earth,False,25.31,False
48074,3770146,(2017 DX37),0.101054342,0.225964377,38705.93929,45789341.94,Earth,False,22.1,False
77353,3713989,(2015 FC35),0.101054342,0.225964377,49840.63664,4007296.036,Earth,False,22.1,False
38915,3837603,(2019 AD3),0.016770846,0.037500752,37696.86343,51030140.65,Earth,False,26.0,False
2759,3789452,(2017 WZ),0.046190746,0.103285648,20717.70614,18013524.03,Earth,False,23.8,False
52263,3799754,(2018 DE2),0.116025908,0.259441818,39442.44739,18685809.73,Earth,False,21.8,False
63932,3769438,(2017 BG136),0.017106256,0.038250752,52418.94048,11172042.62,Earth,False,25.957,False
19622,3673983,(2014 ME18),0.064350952,0.143893103,16836.7144,67252249.79,Earth,False,23.08,False
16050,54117604,(2021 CF8),0.041167546,0.092053431,58369.36019,17473695.54,Earth,False,24.05,False
5554,54217949,(2021 VG5),0.018388867,0.041118757,40106.87302,37340706.59,Earth,False,25.8,False
21800,3798991,(2018 CB),0.017561232,0.039268108,28405.94355,73404182.64,Earth,False,25.9,False
66491,3709715,(2015 CL),0.022108281,0.049435619,52223.68279,1658726.956,Earth,False,25.4,False
23314,3782019,(2017 TB),0.004023046,0.008995804,40683.51681,27776773.13,Earth,False,29.1,False
9666,54016294,(2020 FN2),0.025383703,0.056759685,47465.43372,45201644.37,Earth,False,25.1,False
42776,2468813,468813 (2012 OT5),0.121494041,0.271668934,5359.980406,48104058.04,Earth,False,21.7,False
89514,3608323,(2012 QG49),0.079534394,0.177844312,46685.76462,16264625.11,Earth,False,22.62,False
25581,3551325,(2010 VU98),0.029144391,0.065168838,24353.44594,33533703.83,Earth,False,24.8,False
39724,3092068,(2001 QG142),0.608912622,1.361570015,60419.54831,46569823.95,Earth,False,18.2,False
45936,3767261,(2017 BN32),0.029144391,0.065168838,17343.01245,4717123.627,Earth,False,24.8,False
65827,2038086,38086 Beowulf (1999 JB),0.904804968,2.023205415,93317.55303,72390399.23,Earth,False,17.34,False
33897,3648004,(2013 RN43),0.033462237,0.074823838,30249.13132,69703090.2,Earth,False,24.5,False
89114,54246388,(2022 CE5),0.060055803,0.134288857,118945.768,18632385.06,Earth,False,23.23,False
19558,3370499,(2007 EH26),0.038419789,0.08590926,75856.72914,4997520.525,Earth,False,24.2,False
51014,2228587,228587 (2002 AP7),0.339277435,0.758647409,44499.44825,54748216.55,Earth,False,19.47,False
55361,3082928,(2001 SP263),0.019255508,0.043056624,31003.26364,11349162.03,Earth,False,25.7,False
37952,3648535,(2013 SR19),0.014606796,0.03266179,71763.26145,28617457.76,Earth,False,26.3,False
75994,3943374,(2019 YM2),0.08405334,0.187948982,33680.18054,35882680.9,Earth,False,22.5,False
82323,54104276,(2021 AA1),0.016016034,0.03581294,35044.22295,8690112.308,Earth,False,26.1,False
38510,2612027,612027 (1995 FJ),0.192555078,0.430566244,63551.60164,43175756.07,Earth,False,20.7,False
34113,3662200,(2014 DH),0.012721988,0.02844723,76132.48206,50635095.92,Earth,False,26.6,False
47284,3774101,(2017 HY3),0.020162992,0.045085821,61479.34177,979264.9643,Earth,False,25.6,False
41726,3714120,(2015 FD36),0.015295194,0.034201093,38529.53005,41018366.98,Earth,False,26.2,False
74403,3879722,(2019 UR6),0.013949382,0.031191767,14774.97667,9833811.242,Earth,False,26.4,False
59474,3973546,(2020 AG1),0.053034072,0.118587791,27808.85481,60747923.9,Earth,False,23.5,False
68483,3778076,(2017 OM1),0.055533491,0.124176661,40280.51416,35886552.69,Earth,False,23.4,False
87690,54219793,(2021 VL12),0.080640828,0.180318372,22004.02937,9686839.338,Earth,False,22.59,False
55982,3631822,(2013 EY27),0.167708462,0.375007522,46926.22971,42535749.83,Earth,False,21.0,False
66497,3371135,(2007 EF88),0.055533491,0.124176661,28064.70628,13373525.94,Earth,False,23.4,False
6752,3840735,(2019 FV1),0.004411182,0.009863703,53356.05364,16958666.44,Earth,False,28.9,False
11183,2469219,469219 Kamo`oalewa (2016 HO3),0.0361872,0.080917038,13963.52779,24097577.8,Earth,False,24.33,False
4616,2518426,518426 (2002 ON4),0.415484643,0.929051906,20187.53315,43413730.41,Earth,False,19.03,False
78528,54017263,(2020 JU3),0.042126461,0.094197631,39268.02796,2625161.464,Earth,False,24.0,False
75467,3879171,(2019 TH7),0.192555078,0.430566244,28665.71283,38975101.86,Earth,False,20.7,False
79419,3989652,(2020 CH1),0.021113245,0.04721065,37836.91712,41452651.56,Earth,False,25.5,False
2554,3892742,(2019 VH4),0.020162992,0.045085821,51365.66908,25831928.92,Earth,False,25.6,False
56240,3777764,(2015 TT351),0.192555078,0.430566244,40580.66985,56893544.8,Earth,False,20.7,False
69977,3989259,(2020 BL11),0.00732074,0.016369672,34300.82396,46682636.99,Earth,False,27.8,False
73148,3655742,(2014 AG5),0.080270317,0.179489885,18038.48604,21765333.59,Earth,False,22.6,False
63330,2162181,162181 (1999 LF6),0.600558028,1.342888574,33517.03696,68765752.46,Earth,False,18.23,False
67253,3341510,(2006 RH2),0.009650615,0.021579431,22919.57294,31810569.99,Earth,False,27.2,False
58450,3327141,(2006 EW52),0.08405334,0.187948982,17547.77197,38214760.6,Earth,False,22.5,False
51010,54016772,(2020 HA7),0.08405334,0.187948982,32159.94109,29983724.11,Earth,False,22.5,False
65291,3696456,(2014 WN69),0.006676594,0.014929318,15015.18551,2659248.835,Earth,False,28.0,False
9636,3445544,(2009 CE),0.036690614,0.082042707,54675.02697,50647897.44,Earth,False,24.3,False
72719,2585734,585734 (2019 BA1),0.096506147,0.215794305,48762.01547,65331398.08,Earth,False,22.2,False
81034,3843733,(2019 QK7),0.021113245,0.04721065,73241.94457,71421900.42,Earth,False,25.5,False
85521,3780672,(2017 PM26),0.160160338,0.358129403,90094.40819,58308730.09,Earth,False,21.1,False
87109,54201462,(2021 ST3),0.032103692,0.071786037,24872.095,15917559.01,Earth,False,24.59,False
78885,54092909,(2020 WZ2),0.006376098,0.014257388,12438.83541,24307980.5,Earth,False,28.1,False
13874,3831853,(2018 TX5),0.18304378,0.409298336,13921.25386,61740893.82,Earth,False,20.81,False
22903,3841186,(2019 GB20),0.167708462,0.375007522,17571.80515,70258382.85,Earth,False,21.0,False
84338,3843839,(2019 RC3),0.076657557,0.171411509,23397.39621,74036575.56,Earth,False,22.7,False
18788,54106311,(2021 BY),0.04904051,0.109657914,20736.10238,43877720.43,Earth,False,23.67,False
46331,3561031,(2011 GF3),0.088014652,0.196806745,53474.46707,27641918.93,Earth,False,22.4,False
19086,2136818,136818 Selqet (1997 MW1),0.425162524,0.950692305,49641.22374,56480170.63,Earth,False,18.98,False
21488,3727041,(2015 RQ35),0.036690614,0.082042707,13741.21076,68694792.25,Earth,False,24.3,False
23624,2154988,154988 (2004 XN35),0.555334912,1.241766613,62462.84344,35664806.82,Earth,False,18.4,False
75671,3959230,(2019 YK4),0.231502122,0.517654482,71894.73433,17354198.7,Earth,False,20.3,False
11228,2238456,238456 (2004 RK),0.363542322,0.812905344,33839.98651,47437550.4,Earth,False,19.32,False
22651,3402206,(2008 CJ22),0.021113245,0.04721065,41479.34903,11821386.61,Earth,False,25.5,False
69234,2455588,455588 (2004 RU331),0.211132445,0.472106499,32053.93309,66628591.17,Earth,False,20.5,False
77661,54016676,(2020 HW3),0.101054342,0.225964377,100834.79,5360549.736,Earth,False,22.1,False
71986,3751828,(2016 GC221),0.029144391,0.065168838,49240.85927,5147157.53,Earth,False,24.8,False
49361,3976533,(2020 AP1),0.003195619,0.007145621,16146.65662,70789336.98,Earth,False,29.6,False
86096,54194325,(2021 RH5),0.024019003,0.053708124,44559.16305,6841963.019,Earth,False,25.22,False
16831,54203702,(2021 TS3),0.00943094,0.021088223,18292.79286,42396170.47,Earth,False,27.25,False
89818,2277810,277810 (2006 FV35),0.119276525,0.266710417,36740.00374,55872879.06,Earth,False,21.74,False
53098,3710714,(2015 DT),0.069912523,0.156329154,36157.22502,22537064.35,Earth,False,22.9,False
33755,3703072,(2014 YS15),0.053034072,0.118587791,67626.73388,51326360.97,Earth,False,23.5,False
83774,54075315,(2020 UP1),0.020162992,0.045085821,54934.39467,52139142.4,Earth,False,25.6,False
3017,3797422,(2018 AG1),0.101054342,0.225964377,87703.81802,27529856.37,Earth,False,22.1,False
44713,2318450,318450 (2005 EJ),0.278326768,0.622357573,28237.09349,66338910.89,Earth,False,19.9,False
79572,54051254,(2020 QC2),0.063760979,0.142573883,63517.80595,25459708.28,Earth,False,23.1,False
61307,3735997,(2015 XP55),0.127219879,0.284472297,77152.92694,54556129.11,Earth,False,21.6,False
50081,54193343,(2021 RX3),0.019704026,0.044059542,2644.501209,22240721.27,Earth,False,25.65,False
50402,3789122,(2017 VC2),0.192555078,0.430566244,126130.2154,24496675.18,Earth,False,20.7,False
58206,3762462,(2016 TH94),0.031956189,0.07145621,72497.22053,64959421.31,Earth,False,24.6,False
67777,3719475,(2015 KJ19),0.08405334,0.187948982,86332.8312,8913250.621,Earth,False,22.5,False
36878,3730571,(2015 TQ237),0.058150704,0.130028927,29693.70949,58596268.39,Earth,False,23.3,False
89824,54097966,(2020 XO),0.042126461,0.094197631,62637.05868,64193887.75,Earth,False,24.0,False
2224,3512277,(2010 FM),0.010105434,0.022596438,51617.709,60434577.83,Earth,False,27.1,False
59677,54224418,(2021 WV1),0.00527904,0.011804293,14652.60476,30534371.41,Earth,False,28.51,False
22082,3836093,(2018 VB4),0.148783571,0.332690178,98357.43832,50723706.52,Earth,False,21.26,False
54325,2436116,436116 (2009 TB3),0.148099972,0.331161605,22278.14555,33239387.83,Earth,False,21.27,False
74463,3879270,(2019 UQ1),0.018388867,0.041118757,23464.09362,15656237.27,Earth,False,25.8,False
55815,3836910,(2018 XW4),0.040230458,0.089958039,64540.53957,10841684.35,Earth,False,24.1,False
88444,3555163,(2011 AR26),0.232570688,0.520043867,48932.05346,69442298.83,Earth,False,20.29,False
85584,54177596,(2021 PH),0.070235225,0.157050737,71231.111,36390643.43,Earth,False,22.89,False
90005,3752012,(2016 GW221),0.02941406,0.065771838,21346.31612,3736652.695,Earth,False,24.78,False
34977,3479117,(2009 WC106),0.021113245,0.04721065,67562.63743,70895696.74,Earth,False,25.5,False
68793,3369098,(2007 DB61),0.048367649,0.108153351,57177.05316,68018684.24,Earth,False,23.7,False
2481,3472700,(2009 UZ87),0.017561232,0.039268108,16037.14877,11281172.68,Earth,False,25.9,False
5191,3738937,(2015 YU1),0.028612445,0.063979373,16423.56756,41306941.39,Earth,False,24.84,False
3741,3799878,(2018 EY3),0.050647146,0.113250461,33987.09273,14891781.18,Earth,False,23.6,False
36705,3733858,(2015 VQ64),0.133215567,0.297879063,147936.3968,49488642.23,Earth,False,21.5,False
53181,54142835,(2021 JJ),0.02082356,0.046562896,18486.19559,14765282.98,Earth,False,25.53,False
80666,3773652,(2017 FJ128),0.076657557,0.171411509,62513.89522,21542083.89,Earth,False,22.7,False
64189,54111248,(2021 CL3),0.02658,0.059434687,46330.03819,17710010.76,Earth,False,25.0,False
49263,3869336,(2019 SF6),0.015154966,0.033887535,31293.82241,6014449.67,Earth,False,26.22,False
2712,54123836,(2021 DX1),0.056047336,0.125325654,44438.78453,35483920.3,Earth,False,23.38,False
58623,3780733,(2017 QQ1),0.029144391,0.065168838,59426.93264,36796886.41,Earth,False,24.8,False
89675,54264232,(2022 FX),0.032851483,0.073458149,29347.54523,30552588.41,Earth,False,24.54,False
88887,54244528,(2022 CL),0.082519194,0.184518527,52212.29984,18573563.36,Earth,False,22.54,False
4643,3743745,(2016 CP195),0.013321557,0.029787906,46547.08659,33550735.75,Earth,False,26.5,False
18115,3335046,(2006 KK89),0.08405334,0.187948982,36548.57503,36523872.53,Earth,False,22.5,False
4177,3753857,(2016 LK10),0.030517923,0.068240151,58174.35375,57084452.18,Earth,False,24.7,False
30198,3774006,(2017 HX),0.038419789,0.08590926,52763.9707,24608156.24,Earth,False,24.2,False
73712,3843609,(2019 QA2),0.069912523,0.156329154,25238.938,45362976.82,Earth,False,22.9,False
60443,3781897,(2017 SL16),0.01740023,0.038908096,17698.81007,21218002.99,Earth,False,25.92,False
70706,3766293,(2017 AF3),0.023150212,0.051765448,48009.17971,25689782.2,Earth,False,25.3,False
28429,3781002,(2017 QC17),0.096506147,0.215794305,40376.58683,39096945.64,Earth,False,22.2,False
88844,54243523,(2022 BM5),0.019886345,0.04446722,30000.20781,2622541.886,Earth,False,25.63,False
46202,3756935,(2016 PD2),0.031956189,0.07145621,17976.88574,45863480.71,Earth,False,24.6,False
32472,54236574,(2022 AM5),0.053524791,0.11968507,49997.18891,71136388.03,Earth,False,23.48,False
69220,54201822,(2021 SN4),0.033155454,0.074137849,35323.29644,20611711.62,Earth,False,24.52,False
52426,3802429,(2018 GU1),0.036690614,0.082042707,55036.00093,653501.8244,Earth,False,24.3,False
77202,3748497,(2016 FU13),0.092162655,0.206081961,68483.16453,52936110.53,Earth,False,22.3,False
78652,3655971,(2014 AN51),0.211132445,0.472106499,47498.78933,33564696.66,Earth,False,20.5,False
939,3738932,(2015 YQ1),0.006676594,0.014929318,56698.55642,61055644.7,Earth,False,28.0,False
43867,3607086,(2012 PN),0.030517923,0.068240151,39975.47411,18500219.77,Earth,False,24.7,False
333,2162781,162781 (2000 XL44),0.735453089,1.644523102,19608.78464,45975704.02,Earth,False,17.79,False
50904,2504074,504074 (2006 AD),1.203801767,2.691782583,153752.342,73304326.53,Earth,False,16.72,False
12512,54247854,(2016 FL60),0.0437074,0.097732718,49591.99308,57696683.51,Earth,False,23.92,False
81114,2338292,338292 (2002 UA31),0.417402433,0.933340215,78986.19272,52507006.69,Earth,False,19.02,False
17395,3766177,(2016 YF8),0.088014652,0.196806745,59697.92476,61919761.09,Earth,False,22.4,False
20891,3986699,(2020 BC),0.015295194,0.034201093,25796.48124,57820852.72,Earth,False,26.2,False
74268,3740499,(2016 AK193),0.105816886,0.23661375,37061.23215,43965432.05,Earth,False,22.0,False
43645,3745032,(2016 EH1),0.080270317,0.179489885,40376.36762,41435433.14,Earth,False,22.6,False
66286,54199510,(2021 SQ),0.005527834,0.012360612,32396.23822,68818738.38,Earth,False,28.41,False
53404,3134264,(2002 RR25),0.160899605,0.359782453,59381.0552,51786066.75,Earth,False,21.09,False
27704,3595926,(2012 BV1),0.001677085,0.003750075,73063.1997,60386165.46,Earth,False,31.0,False
23278,3683396,(2014 QQ266),0.192555078,0.430566244,131159.6095,57596838.69,Earth,False,20.7,False
48224,3776273,(2017 MP8),0.080270317,0.179489885,85457.58189,16076020.11,Earth,False,22.6,False
35060,2293054,293054 (2006 WP127),0.555334912,1.241766613,60951.86489,49967382.79,Earth,False,18.4,False
49,3740825,(2016 BN1),0.197949759,0.442629117,45273.27541,64417544.93,Earth,False,20.64,False
43797,3756913,(2016 PL1),0.483676488,1.081533507,59153.30025,74036362.36,Earth,False,18.7,False
76601,3989236,(2020 BG10),0.019255508,0.043056624,21497.73339,14528719.23,Earth,False,25.7,False
4591,54248961,(2022 ED1),0.033927744,0.075864741,43358.43499,42534074.22,Earth,False,24.47,False
27166,3459484,(2009 JM1),0.060891262,0.136157002,56843.33844,6230448.888,Earth,False,23.2,False
69229,3740043,(2016 AG165),0.183888672,0.411187571,44840.84721,53973014.64,Earth,False,20.8,False
50075,3788892,(2017 VA),0.038419789,0.08590926,44752.78806,1116239.901,Earth,False,24.2,False
6123,3147545,(2003 BS35),0.030517923,0.068240151,21404.83529,5073334.182,Earth,False,24.7,False
80566,54051247,(2020 ME5),0.22108281,0.494356193,20941.84283,41573810.43,Earth,False,20.4,False
67133,54051052,(2020 PC3),0.231502122,0.517654482,138278.9954,67746111.52,Earth,False,20.3,False
34667,3634348,(2013 GD34),0.101054342,0.225964377,8725.293531,53330861.79,Earth,False,22.1,False
29545,2277830,277830 (2006 HR29),0.192555078,0.430566244,36694.53349,40548020.06,Earth,False,20.7,False
19849,3376341,(2007 JW9),0.036690614,0.082042707,14949.65769,19670040.75,Earth,False,24.3,False
1596,54053939,(2020 RD4),0.003051792,0.006824015,27735.02081,38013999.36,Earth,False,29.7,False
