,valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
158682,0.282,1960,0.935,['Dinah Washington'],0.266,204867,0.24,0,6vo5YKQxFhvlW7dz3ISjIA,0.000614,2,0.158,-12.081,1,Again,12,1960-07-05,0.0312,182.719
59942,0.381,1944,0.978,['Don Byas'],0.4370000000000001,147098,0.19,0,72jhap07ZggqsFBcfoQgGb,0.887,1,0.0936,-8.793,1,They Say It's Wonderful,0,1944-04-23,0.0415,84.456
146131,0.77,1972,0.705,['Fania All Stars'],0.5720000000000001,559240,0.665,0,5BqhFUWd78HoRFz2hkxQAC,0.7559999999999999,5,0.687,-11.125,1,Ponte Duro - Live,25,1972-01-01,0.0535,116.732
123393,0.471,2013,0.00105,"['Dimitri Vegas & Like Mike', 'Moguai']",0.645,332289,0.85,0,76fqWMe0buqQoaNTIbLWmr,0.302,11,0.364,-5.952000000000001,0,Mammoth,58,2013-03-19,0.256,127.997
167186,0.536,2003,0.0769,"['Monica', 'DMX']",0.52,235187,0.667,0,4KVrw9xmM0bxKzjSX6Cqth,0.0,5,0.35,-4.398,0,Don't Gotta Go Home (featuring DMX) (feat. DMX),38,2003,0.175,105.387
69203,0.7959999999999999,1990,0.0212,['Too $hort'],0.937,253400,0.278,0,6wgHXUrJziEmONrs4kioJe,3.96e-06,3,0.0288,-15.843,0,Short but Funky,35,1990-09-11,0.0997,98.011
30802,0.485,1981,0.0188,['Mötley Crüe'],0.396,201347,0.7440000000000001,0,0AGGMSNh1ZtfVjU8MRvIva,0.00772,5,0.154,-7.42,0,Merry-Go-Round,45,1981,0.0409,121.174
70599,0.79,1997,0.000214,['Lathun'],0.831,325040,0.633,0,02hwiuel0E57ObJtCEMkIe,0.0012,7,0.0335,-9.364,1,Freak It,39,1997-06-10,0.0669,129.94799999999998
141616,0.782,1946,0.972,['Jayshree T'],0.77,174421,0.38,0,7hBR9mpLUL3Fw0hSluleVt,1.82e-06,0,0.248,-10.422,1,Main Hoon Nanhi Nai Dulhan,0,1946-01-01,0.0404,98.758
4048,0.155,1942,0.8859999999999999,['The Pied Pipers'],0.258,161955,0.181,0,1QX55tmWOC2OSxI1WaLHk1,0.00013,10,0.177,-10.456,1,There Are Such Things,10,1942-06-20,0.0265,78.77600000000002
102501,0.384,1989,0.355,['Big Mama Thornton'],0.292,271200,0.3720000000000001,0,0D1S1rK4M8D3kJDFN50u0G,0.000448,10,0.286,-13.595,1,Ball N' Chain,38,1989-01-01,0.0404,75.98
104966,0.204,2001,0.178,['112'],0.3720000000000001,326533,0.375,0,4BdKKkvIMGWN6AtqjrW9Hj,0.0,1,0.0742,-9.453,0,Sweet Love,43,2001,0.0507,109.45
87705,0.6409999999999999,1997,0.00674,['Spice Girls'],0.7070000000000001,270200,0.905,0,6RQnRYot6B3TPZsMbbSJ20,0.0331,5,0.138,-5.534,0,Never Give Up On The Good Times,48,1997-01-01,0.0376,116.997
166120,0.258,1998,0.0186,['Mercury Rev'],0.467,225333,0.7609999999999999,0,40MTAe7rupM7DNRrw72Q8i,1.24e-06,9,0.0666,-5.893,1,Goddess on a Hiway,54,1998-09-29,0.0386,145.244
94718,0.795,1950,0.887,"['Shamshad Begum', 'Talat Mahmood', 'Mohammed Rafi']",0.6659999999999999,204187,0.336,0,0dj8aQzSdW8hOFfS5HgEBq,0.00022,11,0.109,-10.36,1,Nadi Kinare,0,1950-12-01,0.0351,130.969
29882,0.713,1976,0.00276,['Ramones'],0.278,117067,0.904,0,2A0zKcpBgK7v9G2gsimPIY,0.00219,7,0.15,-2.019,1,Havana Affair - 2016 Remaster,48,1976-04-23,0.0735,177.278
63348,0.969,1961,0.573,['Mon Rivera'],0.6759999999999999,170440,0.7959999999999999,0,3IkkKqwSJK8xmOl2NvHTI1,1.23e-06,4,0.186,-5.159,0,Pachanga Con Guaguancó,21,1961-01-01,0.0549,75.217
167397,0.933,2004,0.0442,['Usher'],0.831,165667,0.586,0,5ivOsplYSO0erChGQcnANS,0.0,1,0.0495,-6.362,1,Take Your Hand,42,2004-03-23,0.217,95.775
51557,0.384,1991,0.000478,['Skid Row'],0.248,324307,0.805,0,1WYCGlOv6XhCqDyZBYnu9E,0.0008699999999999,4,0.237,-7.847,0,Quicksand Jesus,48,1991,0.0463,126.144
91028,0.0962,2014,0.986,['The Piano Guys'],0.318,270813,0.445,0,71I9xjigtEcEYcbZgtvG1J,0.828,3,0.0892,-9.597,1,Story of My Life,57,2014-10-03,0.0348,123.855
106344,0.934,2008,0.555,"['Fania All Stars', 'Ismael Miranda', 'Santos Colón', 'Johnny Pacheco', 'Adalberto Santiago', 'Willie Colón', 'Héctor Lavoe', 'José Feliciano', 'Pete ""El Conde"" Rodriguez']",0.75,331720,0.6759999999999999,0,1rijHA5veEZDV5CrGLpex6,0.0011,10,0.883,-5.282,1,Quítate Tú - Live,51,2008-09-09,0.0476,122.202
136685,0.649,1999,0.279,['Beulah'],0.37,321533,0.523,0,34IhFakqoA6aKnCkv97buS,0.496,2,0.0714,-9.154,1,Emma Blowgun's Last Stand,38,1999,0.0279,128.135
67200,0.569,1980,0.00377,['Bruce Springsteen'],0.429,155133,0.993,0,6uvdSA5CPnHlcOXPTLevSr,0.00677,0,0.479,-6.162000000000001,1,You Can Look (But You Better Not Touch),39,1980-10-17,0.0556,157.594
51193,0.92,1989,0.278,['Bronco'],0.655,162960,0.61,0,3GZNyGyTei8MOew8RjHIbf,0.0,7,0.109,-11.462,1,Para Que Vivas Tranquila,42,1989-01-02,0.0689,91.226
86500,0.643,1991,0.0691,['Michael Jackson'],0.906,219867,0.93,0,6yLdWiAkS1ZUrTdgm0yKXL,0.0,1,0.463,-2.081,1,She Drives Me Wild,45,1991-11-13,0.206,109.544
47192,0.622,1969,0.0527,['Joe Dassin'],0.664,157573,0.563,0,3gvUS6JaXzbXNihHQlRWBW,0.0,2,0.113,-6.021,0,Siffler sur la colline,53,1969-08-20,0.0376,107.038
17361,0.564,2008,0.259,['Alan Jackson'],0.73,246080,0.684,0,5RuCWf4bJC0rqA05b7nWfd,1.53e-06,9,0.111,-10.803,1,Country Boy,64,2008-11-05,0.0351,139.037
64242,0.298,1966,0.138,['The Beach Boys'],0.436,174907,0.376,0,3YE86FJnpGpZQzUQZwQEok,0.0,4,0.05,-12.253,1,God Only Knows - Remastered,30,1966-06-16,0.0374,116.175
143274,0.546,1955,0.873,"['Raul Garces', 'Los Caballeros Del Tango']",0.6709999999999999,200542,0.155,0,47ZmHdXRtAVPkdRqaCIjqf,3.71e-05,2,0.128,-11.34,1,Qué Buena Es,4,1955-02-15,0.0729,128.606
121760,0.239,2012,0.926,['Issa Ibrahim'],0.737,153275,0.269,0,742xKkgdSn2KwJkHwK0Odf,3.03e-06,9,0.0983,-10.356,0,State of the Onion,0,2012-09-03,0.096,105.781
16855,0.434,2006,0.0417,['Stone Sour'],0.545,282947,0.753,0,5NeIONQWJ25uPylJBJiO4c,0.0,3,0.389,-4.618,0,Through Glass,72,2006,0.036,105.754
117118,0.593,1981,0.037,['The Cure'],0.523,419373,0.424,0,03KV1spLujjhPsd6zENRgc,0.609,9,0.232,-10.703,0,Faith - 2005 Remaster,25,1981-04-10,0.0484,215.967
108307,0.5760000000000001,2018,0.198,['John Legend'],0.505,199547,0.86,0,5MknXpAUgINT11lxoobaJK,0.0,2,0.125,-6.276,1,Bring Me Love,66,2018-10-12,0.425,191.535
48558,0.396,1976,0.114,['Led Zeppelin'],0.556,568067,0.486,0,3t9Gt4luM1yDfKIljQdiFb,0.00544,10,0.0606,-12.037,1,Tea for One - Remaster,39,1976-03-31,0.0373,122.021
39031,0.5539999999999999,1928,0.995,"['Robert Schumann', 'Vladimir Horowitz']",0.32,66773,0.125,0,2OskEWezLwzFhahl9ZO8ta,0.955,5,0.106,-18.095,1,"Kinderszenen, Op. 15: VIII. Am Kamin",0,1928,0.0338,103.201
60398,0.595,1946,0.992,"['Johannes Brahms', 'Eugene Istomin']",0.535,48387,0.509,0,2xTPvBxmxmSxCf8G3rZy1O,0.77,10,0.132,-15.542,1,"Variations and Fugue on a Theme by Handel, Op. 24: Variation IV",0,1946,0.0616,87.265
49778,0.051,1982,0.00393,['Misfits'],0.53,107040,0.948,0,7nFfCC5sBhwRVjdaciVGME,0.0,9,0.128,-12.532,1,Violent World,37,1982,0.0748,109.785
108920,0.46,1926,0.00565,['Эрнест Хемингуэй'],0.601,96600,0.208,1,7qxTwuaozHRdSkKatzhglp,0.0,0,0.215,-22.148000000000003,1,Часть 9.2 - Фиеста,0,1926,0.962,169.468
136687,0.294,1999,0.992,"['Frédéric Chopin', 'Vladimir Ashkenazy']",0.434,290773,0.123,0,1vWAWChbVffjnpl6PPzUA4,0.89,8,0.12,-23.995,1,"Waltz No.1 in E Flat, Op.18 -""Grande valse brillante""",45,1999-01-01,0.0409,133.939
95611,0.41,1954,0.968,['Bhimsen Joshi'],0.346,376720,0.568,0,31vjRHDt6f65S1o5BimU7W,0.81,0,0.275,-14.736,0,Ram Rangi Rangale Man,3,1954-12-01,0.0601,103.539
108742,0.429,2020,0.966,['Taylor Swift'],0.662,220043,0.181,0,6MWoRt97mnSTXZhu3ggi9C,3.86e-06,8,0.133,-15.065,1,hoax,71,2020-07-24,0.0415,118.819
156822,0.669,1951,0.7340000000000001,['Undine Von Medvey'],0.684,162120,0.398,0,33e8ec9lCMhnFHvoaNmXvh,0.0,10,0.0619,-8.56,1,"Auf meiner Zieh-, Zieh-, Ziehharmonika (Foxtrot)",0,1951-01-01,0.052,91.021
168945,0.444,2012,0.00128,['Sabaton'],0.436,195480,0.942,0,5984S6CYEi2IkAqC7DVry6,0.00138,10,0.406,-3.447,1,Gott Mit Uns - English Version,44,2012-05-25,0.0516,134.98
47007,0.381,1969,0.144,['Led Zeppelin'],0.375,150201,0.956,0,2whQxHDxButA5STZ32FYme,7.6e-06,2,0.417,-7.077999999999999,1,Communication Breakdown - Remaster,39,1969-01-12,0.175,175.04
11227,0.685,1978,0.0539,['Blondie'],0.77,229423,0.654,0,4v2rkl1mC3zVAz0nXMx9r4,0.00047,4,0.0819,-6.108,1,Heart Of Glass,63,1978-09-23,0.0361,114.82
41090,0.7340000000000001,1939,0.994,['Sheela'],0.423,201067,0.117,0,2PH54gIRy4ag3raoq2q11D,0.843,10,0.111,-15.568,1,Tum Bin Hamri Kaun Khabar Le,0,1939-12-01,0.0452,76.859
114595,0.942,1968,0.664,['Jerry Jeff Walker'],0.664,140173,0.595,0,2DYvtyPSKANSNTFyTmeNIC,0.000485,2,0.11,-11.404000000000002,1,I Keep Changin',20,1968,0.0375,147.27200000000005
121590,0.433,2004,0.794,['Joan Sebastian'],0.5529999999999999,207134,0.443,0,3r216uAVdbUEdEmrdTFtIq,0.000125,4,0.195,-8.283999999999999,1,Cómo Olvidar,49,2004-02-11,0.0311,139.691
96429,0.7290000000000001,1958,0.737,['Betty Wand'],0.762,144227,0.337,0,0LDTfr6irAyKl25jaKmQro,0.0,0,0.097,-11.468,1,The Parisians,9,1958-08-04,0.0913,119.828
130900,0.7040000000000001,1970,0.629,['Conway Twitty'],0.5660000000000001,171240,0.318,0,7eELbeZhMiUYjaapWrQlaL,5.95e-05,7,0.107,-14.862,1,Up Comes The Bottle (Down Goes The Man),22,1970-03-23,0.0344,114.992
4381,0.688,1943,0.91,['Academia dos Renascidos'],0.615,209617,0.182,0,1PylhGbBFEFWtBajJhmYxI,0.0,5,0.088,-16.052,1,Canção do boêmio,0,1943,0.0746,78.209
55084,0.396,2009,0.0018,"['Ester Dean', 'Chris Brown']",0.713,191827,0.718,1,77FVM2m7DYptj1geNF8PMm,2.47e-05,1,0.095,-4.816,0,Drop It Low,50,2009-01-01,0.0749,87.925
1302,0.48,1928,0.99,['Tess Gardella'],0.654,182333,0.168,0,1W9csGp1HFTy5oCQiVW6Gl,4.06e-06,10,0.216,-11.905,1,Can't Help Lovin' Dat Man (Bonus Track),4,1928,0.0544,119.322
162355,0.45,1979,0.127,['Herb Alpert'],0.536,145920,0.644,0,6vOhAv5KYp1cq3frHlMvsP,0.871,7,0.297,-9.346,0,1980,25,1979-09-01,0.0299,104.563
18677,0.478,2015,0.8220000000000001,['Colter Wall'],0.5670000000000001,192480,0.311,0,3Ozx6IrGdoQyAworJzvBDE,0.23,2,0.11,-14.464,0,Sleeping on the Blacktop,70,2015-06-02,0.0455,83.11
95268,0.224,1953,0.777,['Stan Kenton'],0.514,171173,0.285,0,0ZCLgSEHxv5QWh2sFVDPIN,0.0954,5,0.27,-14.616,0,April In Paris,0,1953-01-17,0.0344,96.88
135815,0.485,1995,0.884,['Jewel'],0.424,151267,0.233,0,20Z92pZoDRPC7sQxwazmt5,0.0,7,0.867,-13.422,1,Little Sister,37,1995-02-28,0.0442,112.775
98187,0.584,1967,0.541,['Grateful Dead'],0.561,392427,0.337,0,5zvt19QOvwXJwtZmgN6kbZ,0.00218,4,0.42,-11.605,0,Good Morning Little School Girl - Full Length,22,1967,0.0439,130.541
81754,0.78,1967,0.64,['Gladys Knight & The Pips'],0.583,184267,0.324,0,7jqrD6XG20EZ5QbMdyUpZd,0.0,5,0.0986,-13.087,1,Everybody Needs Love,25,1967,0.0493,101.305
21716,0.122,1934,0.898,['Maurice Jaubert'],0.262,164269,0.271,0,5KxmsbuTuI0Pe1vCC8k6Wq,0.777,5,0.189,-9.169,0,Thème principal (From La Fin du jour) (1939),0,1934-01-01,0.0337,120.216
22469,0.906,1938,0.992,['Francisco Canaro'],0.615,184227,0.624,0,57zT3jkTeHtdiFWtS6B91R,0.913,9,0.126,-7.207999999999997,1,Mi Buenos Aires - Instrumental (Remasterizado),0,1938-01-24,0.0621,102.063
140323,0.588,2018,0.1689999999999999,['Ashnikko'],0.8420000000000001,176400,0.684,1,2KYKDCK0q2mjpnBlO4lfQn,0.0,8,0.136,-5.4570000000000025,1,Halloweenie,63,2018-10-26,0.101,99.994
65564,0.624,1972,0.888,['The Stylistics'],0.369,214053,0.473,0,3fWHz62K9YNPrPJrShvTHK,0.000223,7,0.209,-7.557,1,You'll Never Get To Heaven - If You Break My Heart,29,1972-10-06,0.0385,203.983
1953,0.51,1931,0.977,"['Jack Payne', 'His BBC Dance Orchestra']",0.253,174227,0.0802,0,0vzypRBoYrpJ1cGmDqS6oM,0.348,2,0.241,-20.348,1,Say a Little Prayer for Me,1,1931,0.0341,182.483
22902,0.7959999999999999,1940,0.237,['Эрнест Хемингуэй'],0.727,96200,0.0968,1,0VKAQqBQFkWuLJw7hkBIgZ,0.0,9,0.522,-19.934,0,Часть 43.2 - По ком звонит колокол,1,1940,0.926,109.418
110959,0.598,1950,0.996,['Roza Eskenazi'],0.366,181613,0.126,0,13NPfb0XPoIc9iSXWm2Sma,0.633,11,0.118,-11.671,1,Pliges na anoikseis polemas,0,1950-01-01,0.0841,76.203
160046,0.463,1967,0.872,['Johnny Rivers'],0.56,157667,0.226,0,1QnB5gB9sUKYISe2MHluzU,0.0,0,0.0835,-13.16,1,California Dreamin',28,1967-02-10,0.0347,125.23
114897,0.5429999999999999,1970,0.7759999999999999,['Bob Dylan'],0.496,147933,0.363,0,4t2wZalAQ4cbKKWTAcxct2,0.0563,0,0.122,-11.047,1,Blue Moon,28,1970-06-08,0.0296,149.091
96716,0.865,1960,0.715,['Nat King Cole'],0.645,107400,0.37,0,5mbqW5nv7IFV8iXpLq8zT8,0.0,1,0.0535,-12.525,1,(I Would Do) Anything For You,21,1960-01-01,0.0847,94.833
156161,0.961,1948,0.483,['Bluegrass Champs'],0.499,120680,0.6509999999999999,0,6QzZoLuOtfWuf3GnjmjFZT,0.868,0,0.405,-13.713,1,Dear Old Dixie (Live),0,1948,0.0424,167.114
1510,0.68,1929,0.0247,['Эрих Мария Ремарк'],0.682,121200,0.264,1,0k3FP0cfLHUV53kj3JCFqJ,0.0,0,0.304,-17.41,1,Часть 24.2 - На Западном фронте без перемен,0,1929,0.956,145.134
155962,0.291,1945,0.98,"['Johannes Brahms', 'William Kapell', 'Jascha Heifetz']",0.351,159227,0.106,0,5MntDGg8qe8EPjNn6b4meV,0.281,6,0.237,-17.27,0,"Violin Sonata No. 3 in D Minor, Op. 108: III. Un poco presto e con sentimento",0,1945,0.0418,76.959
544,0.443,1924,0.995,['Francisco Canaro'],0.456,189547,0.116,0,4GCADzGgIy4ywHIWCKkWNM,0.954,8,0.146,-17.128,1,Yo Tuve un Cariño - Remasterizado,0,1924-07-11,0.1,132.705
8505,0.677,1964,0.581,['Frankie Valli & The Four Seasons'],0.452,151707,0.57,0,6BQVbqCKuROQNvc5WtwiPG,0.0,5,0.1,-7.622999999999997,1,An Angel Cried,46,1964-07-01,0.0322,109.954
96837,0.8109999999999999,1960,0.258,['Jim & Jesse'],0.67,141493,0.613,0,2jNTlA91Lx46YhULUBSoYX,5.84e-06,9,0.342,-6.962999999999999,1,Stay A Little Longer,11,1960,0.0301,121.52
10422,0.589,1974,0.312,['Lynyrd Skynyrd'],0.4320000000000001,291736,0.425,0,6PPhp1qpAjLUxQr75vSD4H,3.19e-06,9,0.105,-12.165,1,The Ballad Of Curtis Loew,61,1974-04-15,0.0918,144.821
47669,0.96,1972,0.469,['The Belmonts'],0.662,273533,0.591,0,03piomdTgklqFH2Ky4OSVP,4.08e-05,6,0.0482,-8.052999999999999,1,My Sweet Lord,37,1972,0.0555,120.318
166977,0.392,2002,0.000366,['Kidneythieves'],0.514,276093,0.887,0,5koUMJ1Yhmw9bhZ1GUIrlj,0.0314,2,0.253,-6.323,1,Before I'm Dead,35,2002-03-26,0.1369999999999999,167.99
36507,0.238,2009,0.2,['Landon Pigg'],0.489,244987,0.561,0,1KHdq8NK9QxnGjdXb55NiG,4.56e-05,4,0.179,-7.933,1,Falling in Love at a Coffee Shop,56,2009-09-24,0.0274,83.45700000000002
62215,0.516,1955,0.975,['Louis Armstrong'],0.648,194040,0.299,0,0eQhz3Q1D2IXUlZWhz6VCU,0.00128,3,0.573,-8.69,1,Ain't Misbehavin' - Edit,8,1955,0.0683,125.791
103638,0.72,1994,0.635,['Sublime'],0.733,154253,0.654,0,7EwZEmPBiXW0sCaMqe9epH,0.0193,5,0.103,-5.134,0,Work That We Do,36,1994-03-01,0.114,140.922
53923,0.838,2003,0.244,['50 Cent'],0.892,196640,0.631,1,3cB8qi0vaSH6mXMAyqwwRH,0.0,11,0.0235,-2.522,0,If I Can't,48,2003-02-06,0.302,93.975
147362,0.6920000000000001,1978,0.0951,['The Jam'],0.458,78973,0.6679999999999999,0,6CQnMebNgdhuAkIkEBpHUK,0.000118,9,0.306,-12.215,1,All Mod Cons,34,1978-11-03,0.115,168.227
145832,0.187,1971,0.8740000000000001,['James Gang'],0.5670000000000001,152667,0.127,0,7Bj3nz8syLvpMFi3Ojk40v,0.892,0,0.138,-20.847,1,Yadig?,22,1971-04-01,0.0405,124.446
24941,0.569,1951,0.797,"['Lester Flatt', 'Earl Scruggs']",0.602,137933,0.226,0,6NBC6fn6GklmsuxS1dDQrs,3.55e-06,8,0.073,-11.664,1,Is There Room for Me,5,1951,0.0377,132.829
99752,0.536,1975,0.101,"['Earth, Wind & Fire', 'Ramsey Lewis']",0.433,460867,0.884,0,4PyD4JoOs8Moomc3vhOxmq,0.675,9,0.853,-8.76,1,Sun Goddess - Live,29,1975-11-11,0.0459,102.425
87466,0.552,1996,0.17,['Boney James'],0.647,257693,0.703,0,7nYDGzOBNxowniIj7yVnQ2,0.748,10,0.0896,-10.404000000000002,0,Sleigh Ride,44,1996-10-04,0.0487,100.903
57032,0.562,2019,0.00372,"['Brooks & Dunn', 'Luke Combs']",0.573,191053,0.846,0,001UkMQHw4zXfFNdKpwXAF,7.87e-05,7,0.29,-4.8660000000000005,1,Brand New Man - with Luke Combs,69,2019-04-05,0.0344,127.061
71340,0.0824,2001,0.0152,['Rammstein'],0.491,268600,0.616,0,3Yj9lNYD0su1mbTtA1ktat,0.00045,4,0.125,-6.53,1,Mutter,51,2001-04-02,0.0349,116.145
149608,0.904,1989,0.197,['Arena Hash'],0.711,227307,0.8320000000000001,0,55XIDf97GN2y8cwCrJoJEH,0.0,7,0.116,-5.724,1,Me Resfrié en Brasil,48,1989,0.0507,139.197
135126,0.0788,1991,0.948,"[""Sinéad O'Connor""]",0.222,225120,0.228,0,0fvCOqhK1pWS4erOIKuyAf,0.36,4,0.111,-17.314,1,Silent Night,41,1991-01-01,0.035,88.809
61371,0.51,1951,0.852,['Minal Wagh'],0.523,198227,0.214,0,0I87rsf81OOemAnRfwr7S8,9.08e-05,1,0.298,-10.36,1,Ham To Love Karke Pachhtaya,0,1951-01-01,0.0316,126.641
151438,0.386,1999,0.341,['Los Reyes Del Camino'],0.5920000000000001,189333,0.4920000000000001,0,3Gt6MUOvC0oML2mdLNN9w4,0.0,5,0.0811,-6.586,1,Ése,44,1999-01-01,0.0416,78.378
25865,0.789,1956,0.721,['Elvis Presley'],0.491,140053,0.624,0,0apxGgBLcrpFqWVi1mDL5O,0.0,4,0.255,-8.392000000000001,1,So Glad You're Mine,28,1956-10-19,0.0327,111.92
37328,0.632,2014,0.001,['Modern Baseball'],0.395,163760,0.902,1,0YHbKVzzxk7bUpfdr9VQY3,0.0,8,0.327,-5.808,0,Your Graduation,63,2014-02-11,0.176,184.737
78245,0.968,1949,0.953,"['Lata Mangeshkar', 'C. Ramchandra']",0.604,164947,0.242,0,15kpC0EssPTNwTSh3owstG,0.00106,2,0.194,-12.155,1,O Gori O Chhori,0,1949-12-31,0.115,175.335
157477,0.366,1954,0.9,['Odette Joyeux'],0.616,289600,0.0952,0,0sUDKjzdSyxIQI04ILJvcO,0.0,2,0.348,-22.502,1,Je fais un geste d'impatience lasse...,0,1954,0.949,74.71
31554,0.878,1985,0.0217,['Sheila E.'],0.768,738053,0.612,0,5R6ol4f8WCUCWNrB7Ymf99,0.0239,1,0.0513,-13.380999999999998,1,A Love Bizarre,46,1985,0.0454,113.798
14054,0.862,1992,0.127,"['Dr. Dre', 'Jewell']",0.731,261293,0.818,1,1pjDKRg5WddCDSlG5PXcKy,0.00636,7,0.233,-7.035,1,Let Me Ride,63,1992-12-15,0.182,92.29
105656,0.369,2004,8.39e-06,['Alexisonfire'],0.312,249067,0.92,1,1FuZJZqUWbwpqwbT8eESfR,0.000273,5,0.322,-5.729,0,Accidents,49,2004-06-01,0.0662,105.305
84337,0.6970000000000001,1980,0.0411,['Scorpions'],0.5870000000000001,229493,0.7340000000000001,0,1yT2euhsWazs0WEnrqjXk9,0.00307,10,0.358,-8.774,1,Make It Real,31,1980-03-31,0.0602,121.715
89425,0.594,2006,0.0775,"['Lloyd Banks', '50 Cent']",0.799,240213,0.878,1,2GlhJyZRWP3MnSXOvnovIa,0.0,1,0.51,-2.282,1,Hands Up,56,2006-01-01,0.219,95.0
116603,0.747,1978,0.107,['Joe Walsh'],0.721,219240,0.428,0,6DlDXlxeKkb3yeg1KIIXfM,0.00172,1,0.135,-12.333,0,Tomorrow,26,1978-06-01,0.0229,92.944
152125,0.482,2002,0.491,['VeggieTales'],0.816,166400,0.541,0,1srbr3Qqn2u7dn8W64F2uK,0.0,5,0.1689999999999999,-6.808,0,"Jonah Was A Prophet - From ""Jonah: A VeggieTales Movie"" Soundtrack",38,2002-01-01,0.173,109.206
1375,0.473,1928,0.5720000000000001,['H.P. Lovecraft'],0.708,149900,0.215,0,08i6R3zRuUMSiH0XgrcJYt,0.0,0,0.135,-12.996,1,Capítulo 1.1 - la Casa Maldita,0,1928,0.927,133.564
136142,0.941,1996,0.242,['Grupo Exterminador'],0.7859999999999999,195467,0.5539999999999999,0,5gaFl5fU3feBrLPNl5rswk,0.0,2,0.21,-10.168,1,Las Panteras,36,1996-01-01,0.0499,107.527
133361,0.897,1982,0.0372,['John Mellencamp'],0.7390000000000001,226240,0.84,0,5ch2hAEH2hjmtYqYbOIMqG,0.0278,5,0.17,-4.648,1,American Fool - Bonus Track,27,1982,0.026,125.189
96527,0.71,1959,0.72,"['Debbie Reynolds', ""Donald O'Connor""]",0.608,199903,0.422,0,7qoIwLfqUHUMZMeOcolafk,0.0,3,0.0759,-9.856,1,I Love Melvin (1953) Where Did You Learn to Dance?,14,1959-02-01,0.134,97.042
2019,0.511,1932,0.992,['Lina Termini'],0.43,194560,0.116,0,2yFBfAq96zHam9n6NR0OLt,0.932,3,0.189,-18.675,1,Ma L'Amore No,31,1932,0.0471,107.703
11355,0.0788,1978,0.8340000000000001,['Commodores'],0.487,398507,0.094,0,2uTGX4wxnRGS3i0FSOMGCQ,0.000224,8,0.172,-19.555,1,Three Times A Lady,60,1978-01-01,0.0274,74.857
44484,0.612,1956,0.852,['The Modern Jazz Quartet'],0.5489999999999999,305906,0.215,0,0uD2W9FEDrOiGP7dmoe24W,0.545,10,0.104,-18.581,0,Bluesology,22,1956,0.0514,91.56
146757,0.7929999999999999,1975,0.327,['T. Rex'],0.55,196667,0.932,0,78ALYpUKxSpxl1CDBYeg1G,2.28e-06,0,0.402,-5.069,1,Light Of Love,20,1975-02-16,0.12,132.941
73152,0.31,2010,0.77,['Matthew West'],0.478,246000,0.433,0,0b99xsUKkETGwZGzpX987r,0.0,11,0.219,-7.16,1,When I Say I Do,53,2010-01-01,0.0328,147.91899999999995
133470,0.8170000000000001,1983,0.24,['Van Halen'],0.5660000000000001,243800,0.525,0,3wX6fQkDLjYxWU9b6HwNlf,0.00757,0,0.0573,-14.885,1,Jump - 45 Version,23,1983,0.0317,130.054
133655,0.109,1984,0.931,['TOTO'],0.5,108853,0.0306,0,3ZVbOoucR474pTT4TZIUmE,0.000448,0,0.359,-28.157,1,Prologue,36,1984-12-01,0.0497,114.563
42682,0.586,1947,0.949,"['Wolfgang Amadeus Mozart', 'Arturo Toscanini']",0.507,210413,0.189,0,1V8f2pgSF0iiQMgrhxOHYu,0.8009999999999999,2,0.324,-12.959,1,"Symphony No. 35 in D Major, K. 385 ""Haffner"": IV. Finale. Presto",0,1947,0.0381,76.467
145877,0.295,1971,0.772,"['Jerry Garcia', 'Howard Wales']",0.433,187339,0.274,0,4pZnAgLfd3tMBzXcUbfdqJ,0.8140000000000001,6,0.134,-13.447,0,Up From The Desert,21,1971-01-01,0.0292,140.999
148121,0.617,1982,0.8690000000000001,['Eartha Kitt'],0.5479999999999999,140040,0.4320000000000001,0,1ZWLuzUBgEDMVvHEyhGWLl,0.131,8,0.273,-14.48,1,I'd Rather Be Burned As A Witch,27,1982-01-01,0.0866,108.936
153076,0.392,2007,0.621,['Feist'],0.565,260987,0.363,0,5ApxZEQ1u6BhPrqeolLi6K,0.00169,5,0.107,-7.973,1,The Limit To Your Love,39,2007-01-01,0.031,152.076
51585,0.8,1991,0.728,['Antonio Aguilar'],0.664,200348,0.364,0,7yJh3MOxadXtqLPlt0FYYk,0.0,5,0.57,-7.241,1,La Tumba Abandonada,47,1991-12-19,0.0462,121.213
35298,0.148,2003,0.00304,['TV On The Radio'],0.211,241213,0.637,0,14R2hUgIr8eu1VogXoLqUk,0.00185,8,0.107,-7.817,1,Staring at the Sun,52,2003-07-08,0.0515,119.224
97027,0.72,1961,0.277,['Del Shannon'],0.444,138400,0.433,0,0laa6oRgfahqQEDe8YMpcS,0.0,1,0.293,-10.038,1,Day Dreams,18,1961-01-01,0.0293,118.253
13720,0.635,1990,0.727,['Sammy Davis Jr.'],0.541,125960,0.341,0,3krgfOQI9Szq8cF0Umm1O1,0.0,9,0.0601,-8.722000000000001,0,Something's Gotta Give,51,1990-01-01,0.0473,138.02200000000002
54214,0.966,2005,0.151,['Los Traileros Del Norte'],0.544,170973,0.813,0,406qqOwEMlBUUugyHXBy8B,0.0,10,0.0992,-5.2970000000000015,1,Abeja Reína,57,2005-01-01,0.0899,187.346
