tconst,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,budget,popularity,revenue
tt0082377,The Final Conflict,1981,108,Horror,5.5,21028,0,7.798615,20471382
tt0082398,For Your Eyes Only,1981,127,"Action,Adventure,Thriller",6.7,103309,28000000,9.765123,195312802
tt0082418,Friday the 13th Part 2,1981,87,"Horror,Mystery,Thriller",6.1,70780,1250000,8.710824,21722776
tt0082464,Goodbye Pork Pie,1980,105,"Action,Adventure,Comedy",6.8,1237,300000,1.023164,1400000
tt0082497,The Hand,1981,104,"Drama,Horror,Thriller",5.5,6306,6500000,2.12989,566736
tt0082694,The Road Warrior,1981,96,"Action,Adventure,Sci-Fi",7.6,183430,2000000,11.189831,24600832
tt0082817,Nighthawks,1981,99,"Action,Crime,Thriller",6.3,20387,5000000,5.830675,19905359
tt0082869,Outland,1981,109,"Action,Crime,Sci-Fi",6.6,30701,16000000,6.918821,17374595
tt0083064,Sharky's Machine,1981,122,"Action,Crime,Drama",6.3,6325,0,2.633399,35610100
tt0083131,Stripes,1981,106,"Comedy,War",6.8,75648,10000000,11.341505,85300000
tt0083169,Taps,1981,126,Drama,6.7,19053,14000000,5.355452,35856053
tt0083170,Tarzan the Ape Man,1981,115,"Adventure,Drama",3.4,5944,0,2.081712,36565280
tt0083190,Thief,1981,123,"Action,Crime,Drama",7.4,33881,0,10.480229,4300000
tt0083254,Under the Rainbow,1981,98,Comedy,5.3,2843,20000000,0.69162,2297493
tt0083449,The Missionary,1982,90,Comedy,6.2,2488,0,1.196669,7241180
tt0083511,48 Hrs.,1982,96,"Action,Comedy,Crime",6.9,80110,12000000,15.297121,78868508
tt0083542,Alone in the Dark,1982,92,"Horror,Thriller",6,6423,20000000,1.057387,8178569
tt0083564,Annie,1982,126,"Comedy,Drama,Family",6.6,46665,50000000,8.997507,57059003
tt0083591,Attack Force Z,1981,93,"Action,Drama,History",5.4,2507,0,1.021685,88000
tt0083630,The Beastmaster,1982,118,"Action,Adventure,Fantasy",6.2,23844,0,5.577636,14056528
tt0083745,"Come Back to the 5 & Dime Jimmy Dean, Jimmy Dean",1982,109,"Comedy,Drama",7.1,4869,850000,1.094395,840000
tt0083767,Creepshow,1982,120,"Comedy,Fantasy,Horror",6.8,49574,8000000,10.434018,21028755
tt0083907,The Evil Dead,1981,85,Horror,7.4,213948,350000,10.421679,29400000
tt0083922,Fanny and Alexander,1982,188,Drama,8.1,64885,0,5.472431,4971340
tt0083929,Fast Times at Ridgemont High,1982,90,"Comedy,Drama",7.1,107798,4500000,14.658885,27092880
tt0083944,First Blood,1982,93,"Action,Adventure,Thriller",7.7,257447,15000000,14.778884,125212904
tt0083972,Friday the 13th Part III,1982,95,"Horror,Thriller",5.6,55483,4000000,7.99229,36690067
tt0083987,Gandhi,1982,191,"Biography,Drama,History",8,233938,22000000,12.383755,77737889
tt0084156,It Came from Hollywood,1982,80,"Comedy,Documentary",5.8,979,5000000,1.629796,2091037
tt0084237,The Last Unicorn,1982,92,"Adventure,Animation,Drama",7.3,27561,0,6.634939,6455530
tt0084434,An Officer and a Gentleman,1982,124,"Drama,Romance",7,58206,0,7.936216,129795554
tt0084469,Paradise,1982,100,"Adventure,Romance",4.8,2752,0,1.895489,5588800
tt0084522,Porky's,1981,94,Comedy,6.2,43743,4000000,12.650546,125728258
tt0084602,Rocky III,1982,99,"Drama,Sport",6.8,195146,17000000,11.673366,270000000
tt0084675,Shoot the Moon,1982,124,Drama,6.8,2922,0,1.194891,8100000
tt0084714,Split Image,1982,111,"Drama,Romance",6.4,964,0,0.185169,263635
tt0084788,Things Are Tough All Over,1982,90,"Action,Comedy",5.8,3503,0,9.442756,21134374
tt0084827,Tron,1982,96,"Action,Adventure,Sci-Fi",6.7,123618,17000000,16.574021,33000000
tt0084867,Vigilante,1982,90,"Action,Crime,Thriller",6.5,4102,0,2.620456,5091888
tt0085121,10 to Midnight,1983,101,"Crime,Drama,Thriller",6.3,8523,4520000,3.372304,7175592
tt0085210,Bad Boys,1983,123,"Crime,Drama,Thriller",7.2,15777,0,3.313524,9190819
tt0085276,Breathless,1983,100,"Action,Drama,Romance",5.9,9692,0,7.587797,19910002
tt0085384,Curse of the Pink Panther,1983,109,"Comedy,Crime,Mystery",4.3,6225,11000000,8.046375,4491986
tt0085514,The Exterminators of the Year 3000,1983,90,"Action,Sci-Fi",5.1,1225,0,0.676383,606694
tt0085542,Fire and Ice,1983,81,"Adventure,Animation,Fantasy",6.5,11293,1200000,8.471302,760883
tt0085672,Hercules,1983,98,"Adventure,Fantasy,History",4,4183,0,1.567626,10676194
tt0085678,High Road to China,1983,105,"Adventure,Drama,Romance",6,5637,0,2.738,28400000
tt0085701,The Hunger,1983,97,"Drama,Horror",6.6,27182,0,13.235179,5979292
tt0085750,Jaws 3-D,1983,99,"Adventure,Horror,Thriller",3.7,45178,20500000,16.603041,87987055
tt0085780,The Keep,1983,96,"Drama,Fantasy,Horror",5.7,13281,6000000,3.554491,3661757
tt0085809,Koyaanisqatsi,1982,86,"Documentary,Music",8.2,39276,0,8.802715,1723872
tt0085811,Krull,1983,116,"Action,Adventure,Fantasy",6.1,34366,27000000,9.848674,16519460
tt0085862,Lone Wolf McQuade,1983,107,"Action,Crime,Drama",6.3,12881,5000000,5.839893,12232628
tt0085868,Losin' It,1982,100,"Comedy,Drama",4.9,4799,7000000,3.132019,1246141
tt0086066,The Outsiders,1983,91,"Crime,Drama",7,88991,10000000,6.435926,33697647
tt0086104,El pico,1983,110,Drama,6.8,1041,0,0.02158,1334173
tt0086112,The Pirates of Penzance,1983,112,"Comedy,Musical,Romance",7.1,3650,0,2.555585,694497
tt0086154,Psycho II,1983,113,"Crime,Horror,Mystery",6.5,28320,5000000,6.370495,34725000
tt0086192,Revenge of the Ninja,1983,90,"Action,Crime,Drama",6,5453,0,13.762328,13168027
tt0086250,Scarface,1983,170,"Crime,Drama",8.3,848968,25000000,11.299673,65884703
tt0086301,Kids from Shaolin,1984,103,"Action,Comedy",6.2,1688,0,0.703225,3554460
tt0086355,Star 80,1983,103,"Biography,Drama",6.8,7303,0,4.119518,6472990
tt0086370,The Sting II,1983,101,"Comedy,Crime",4.9,2340,0,3.659745,6347072
tt0086383,Sudden Impact,1983,117,"Action,Crime,Thriller",6.6,46152,22000000,9.737907,67642693
tt0086508,Uncommon Valor,1983,105,"Action,Drama,Thriller",6.3,10857,0,9.987072,27900000
tt0086541,Videodrome,1983,87,"Horror,Sci-Fi,Thriller",7.2,95791,5952000,7.945039,2120439
tt0086617,The Year of Living Dangerously,1982,115,"Drama,Romance,War",7.1,21758,6000000,13.293569,1317657
tt0086637,Zelig,1983,79,Comedy,7.7,42655,0,5.94179,11798616
tt0086837,2010: The Year We Make Contact,1984,116,"Adventure,Mystery,Sci-Fi",6.7,54429,28000000,7.482865,40400657
tt0086879,Amadeus,1984,160,"Biography,Drama,Music",8.4,404278,18000000,12.677592,51973029
tt0086955,Best Defense,1984,94,"Comedy,War",3.8,6180,18000000,1.975174,19265302
tt0086969,Birdy,1984,120,"Drama,War",7.2,23746,12000000,16.243093,1400000
tt0086993,The Bounty,1984,132,"Adventure,Drama,History",7,28000,25000000,7.492912,8613462
tt0087050,Children of the Corn,1984,92,"Horror,Thriller",5.6,53821,800000,11.84696,14000000
tt0087078,Conan the Destroyer,1984,103,"Action,Adventure,Fantasy",5.9,81613,18000000,10.151366,100000000
tt0087089,The Cotton Club,1984,129,"Crime,Drama,Music",6.5,18497,58000000,9.508061,25928721
tt0087233,Falling in Love,1984,106,"Drama,Romance",6.5,14540,0,5.289075,11129057
tt0087344,Godzilla 1985,1985,87,"Action,Horror,Sci-Fi",6.1,6525,2000000,2.894009,4100000
tt0087363,Gremlins,1984,106,"Comedy,Fantasy,Horror",7.3,230822,11000000,11.333125,153083102
tt0087469,Indiana Jones and the Temple of Doom,1984,118,"Action,Adventure",7.5,494479,28000000,15.802306,333000000
tt0087544,Nausicaä of the Valley of the Wind,1984,117,"Adventure,Animation,Sci-Fi",8,171501,1000000,11.267366,3301446
tt0087597,The Last Starfighter,1984,101,"Action,Adventure,Sci-Fi",6.7,43426,15000000,5.984133,28733290
tt0087727,Missing in Action,1984,101,"Action,Adventure,Drama",5.4,15455,1500000,6.241185,22812411
tt0087751,Mrs. Soffel,1984,110,"Drama,Romance",6.1,3350,0,1.893822,4385312
tt0087799,Night of the Comet,1984,95,"Comedy,Horror,Sci-Fi",6.3,21803,3000000,4.947043,14418922
tt0087892,A Passage to India,1984,164,"Adventure,Drama,History",7.3,19408,8000000,11.842837,27187653
tt0087903,The Perils of Gwendoline in the Land of the Yik Yak,1984,105,"Action,Adventure,Comedy",5.2,3085,0,2.520484,1337274
tt0087913,El pico 2,1984,120,Drama,6.3,546,0,0.699668,930349
tt0087985,Red Dawn,1984,114,"Action,Drama,Thriller",6.3,59043,4200000,8.233168,38376497
tt0088007,The River,1984,124,Drama,6.3,7175,18000000,6.303384,11500000
tt0088170,Star Trek III: The Search for Spock,1984,105,"Action,Adventure,Sci-Fi",6.6,82095,18000000,6.197298,87000000
tt0088172,Starman,1984,115,"Romance,Sci-Fi",7,48694,22000000,9.763928,28744356
tt0088224,Tank,1984,113,"Action,Comedy,Drama",5.7,4456,0,1.833948,14134877
tt0088247,The Terminator,1984,107,"Action,Sci-Fi",8.1,872350,6400000,19.293562,78371200
tt0088256,Thief of Hearts,1984,100,"Crime,Drama,Thriller",5.7,1796,9000000,0.941383,10364904
tt0088323,The NeverEnding Story,1984,102,"Adventure,Drama,Family",7.3,147631,27000000,14.225919,20158808
tt0088402,The Wild Life,1984,96,"Comedy,Drama",6,2899,0,7.093984,9500000
tt0088678,The Adventures of Mark Twain,1985,86,"Adventure,Animation,Family",7.2,3106,0,2.03644,849915
tt0088680,After Hours,1985,97,"Comedy,Crime,Drama",7.6,71561,4500000,6.583161,10609321
tt0088707,American Flyers,1985,113,"Drama,Sport",6.4,6259,0,5.50751,1400000
tt0088708,American Ninja,1985,95,"Action,Adventure,Romance",5.4,15637,1000000,7.314536,10499694
tt0088821,Bliss,1985,112,"Comedy,Drama",6.8,1362,3400000,0.40319,660537
tt0088915,A Chorus Line,1985,113,"Drama,Music,Musical",6.2,10741,0,3.998475,14202899
tt0088933,Cocoon,1985,117,"Comedy,Drama,Sci-Fi",6.7,64772,0,5.773277,85313124
tt0088979,D.A.R.Y.L.,1985,99,"Family,Sci-Fi",6.2,13403,0,5.385862,7840873
tt0089009,Defense of the Realm,1985,96,Thriller,6.5,2350,0,1.506457,750000
tt0089015,Desert Hearts,1985,91,"Drama,Romance",7.1,6572,350000,1.553107,2400000
tt0089017,Desperately Seeking Susan,1985,104,"Comedy,Drama",6.1,24281,5000000,8.679349,27400000
tt0089092,Enemy Mine,1985,108,"Action,Adventure,Drama",6.8,48983,40000000,9.802889,12303411
tt0089155,Fletch,1985,98,"Comedy,Crime,Mystery",6.9,54422,8000000,6.040486,59612888
tt0089173,Friday the 13th: A New Beginning,1985,92,"Horror,Mystery,Thriller",4.7,40174,2200000,9.094477,21930418
tt0089338,Cut and Run,1984,90,"Adventure,Horror,Thriller",5.7,2458,0,11.258125,373530
tt0089457,Ladyhawke,1985,121,"Adventure,Comedy,Drama",6.9,48374,20000000,8.157587,18432000
tt0089461,The Last Dragon,1985,109,"Action,Comedy,Drama",6.8,16360,10000000,6.830599,25754284
tt0089469,Legend,1985,94,"Adventure,Fantasy,Romance",6.3,67932,25000000,10.932786,15502112
tt0089572,The Mean Season,1985,103,"Crime,Thriller",6.1,4481,0,6.473842,4300000
tt0089601,Mischief,1985,100,"Comedy,Romance",6.5,6544,0,7.356831,8692426
tt0089603,Mishima: A Life in Four Chapters,1985,120,"Biography,Drama",7.9,12026,5000000,8.591834,502758
tt0089604,Missing in Action 2: The Beginning,1985,96,"Action,Drama,Thriller",5.3,8686,2410000,9.110348,10755447
tt0089652,My Science Project,1985,94,"Action,Adventure,Comedy",5.9,6072,0,3.868014,4122748
tt0089670,National Lampoon's European Vacation,1985,95,"Adventure,Comedy",6.2,68139,0,11.457485,49364621
tt0089730,Once Bitten,1985,94,"Comedy,Drama,Fantasy",5.5,15313,3200000,6.174699,10000000
tt0089755,Out of Africa,1985,161,"Biography,Drama,Romance",7.1,81407,31000000,14.004074,128499205
tt0089767,Pale Rider,1985,115,"Drama,Western",7.3,60944,0,9.385078,41410568
tt0089791,Pee-wee's Big Adventure,1985,91,"Adventure,Comedy,Family",7,54346,6000000,11.461437,40940662
tt0089822,Police Academy 2: Their First Assignment,1985,87,Comedy,5.7,56332,0,9.021668,55600000
tt0089839,Private Resort,1985,82,Comedy,5.2,8771,0,4.966657,331816
tt0089880,Rambo: First Blood Part II,1985,96,"Action,Adventure,Thriller",6.5,172324,44000000,11.924462,300400432
tt0089886,Real Genius,1985,108,"Comedy,Romance,Sci-Fi",6.9,35420,0,11.959887,13000000
tt0089901,Remo Williams: The Adventure Begins,1985,121,"Action,Adventure,Comedy",6.4,12913,0,11.106754,14393902
tt0089941,Runaway Train,1985,111,"Action,Adventure,Drama",7.2,30451,9000000,15.236541,7936012
tt0089984,He-Man and She-Ra: The Secret of the Sword,1985,100,"Action,Adventure,Animation",7.2,3009,0,2.087446,7
tt0090036,The Slugger's Wife,1985,105,"Comedy,Music,Romance",4.4,1204,0,0.000308,1878561
tt0090060,St. Elmo's Fire,1985,110,"Drama,Romance",6.3,43452,0,9.116245,37803872
tt0090095,Subway,1985,104,Thriller,6.5,15522,2000000,8.066663,390659
tt0090098,Summer Rental,1985,87,Comedy,6.2,17051,0,12.372036,24689703
tt0090203,The Trip to Bountiful,1985,108,Drama,7.4,4894,0,1.210627,7218340
tt0090264,A View to a Kill,1985,131,"Action,Adventure,Thriller",6.3,99794,30000000,12.840798,152427960
tt0090319,White Nights,1985,136,"Drama,Music",6.6,7672,0,3.043177,42160849
tt0090329,Witness,1985,112,"Drama,Romance,Thriller",7.4,97629,12000000,10.312017,68706993
tt0090563,Betty Blue,1986,119,"Drama,Romance",7.3,22007,0,6.493744,2003822
tt0090576,The Assault,1986,141,"Drama,History,Romance",7.2,3297,0,1.899468,203781
tt0090605,Aliens,1986,137,"Action,Adventure,Sci-Fi",8.4,722819,18500000,21.761179,183316455
tt0090728,Big Trouble in Little China,1986,99,"Action,Adventure,Comedy",7.2,143728,25000000,11.109932,11000000
tt0090856,Club Paradise,1986,96,Comedy,5.1,6470,15000000,4.079853,12308521
tt0090859,Cobra,1986,87,"Action,Crime,Thriller",5.8,74782,0,6.892829,49042224
tt0090863,The Color of Money,1986,119,"Drama,Sport",7,86990,13800000,11.613655,52293982
tt0091024,Extremities,1986,89,"Drama,Thriller",6.3,4015,0,10.273979,13418091
tt0091042,Ferris Bueller's Day Off,1986,103,Comedy,7.8,363815,6000000,12.724645,70136369
tt0091051,A Fine Mess,1986,90,"Action,Comedy,Crime",4.7,1569,0,0.765825,6029824
tt0091055,Firewalker,1986,105,"Action,Adventure,Comedy",5.1,7048,0,3.150899,11949484
tt0091059,Flight of the Navigator,1986,90,"Adventure,Comedy,Family",6.9,49259,0,5.526865,18564613
tt0091080,Friday the 13th Part VI: Jason Lives,1986,86,"Horror,Thriller",6,46790,3000000,8.122042,19472057
tt0091083,From Beyond,1986,85,"Horror,Sci-Fi",6.6,27342,4500000,7.522655,1261000
tt0091159,Gung Ho,1986,112,"Comedy,Drama",6.3,13319,0,6.853782,36611610
tt0091167,Hannah and Her Sisters,1986,107,"Comedy,Drama",7.8,72619,6400000,9.57874,40084041
tt0091178,Haunted Honeymoon,1986,82,Comedy,5.6,7559,0,2.858879,8033397
tt0091187,Heartbreak Ridge,1986,130,"Drama,War",6.8,45006,15000000,7.390012,42724017
tt0091209,The Hitcher,1986,97,"Action,Thriller",7.2,49419,6000000,5.648114,5844868
tt0091217,Hoosiers,1986,114,"Drama,Sport",7.4,48116,9000000,6.484495,28607524
tt0091225,Howard the Duck,1986,110,"Action,Adventure,Comedy",4.7,48168,37000000,10.722672,37962774
tt0091326,The Karate Kid Part II,1986,113,"Action,Family,Sport",6.1,92493,113,9.231318,115103979
tt0091419,Little Shop of Horrors,1986,94,"Comedy,Horror,Musical",7.1,79158,25000000,7.409179,38748395
tt0091472,The Manhattan Project,1986,117,"Sci-Fi,Thriller",6.1,6369,18000000,4.29831,3900000
tt0091538,Mona Lisa,1986,104,"Crime,Drama,Romance",7.3,17296,0,3.095584,5794184
tt0091554,The Morning After,1986,103,"Crime,Mystery,Romance",5.9,6894,0,2.995682,25147055
tt0091670,The Sacrifice,1986,149,Drama,7.9,29030,0,5.001997,300653
tt0091706,Out of Bounds,1986,93,"Action,Crime,Drama",5.4,1825,0,0.779829,5099316
tt0091738,Peggy Sue Got Married,1986,103,"Comedy,Drama,Fantasy",6.4,38576,18000000,7.471655,41382841
tt0091777,Police Academy 3: Back in Training,1986,83,Comedy,5.3,46391,0,7.10005,43579163
tt0091778,Poltergeist II: The Other Side,1986,91,Horror,5.6,28057,19000000,6.701138,40996665
tt0091799,Psycho III,1986,93,"Horror,Mystery,Thriller",5.4,15210,0,6.345885,14481606
tt0091828,Raw Deal,1986,106,"Action,Crime,Thriller",5.5,35278,8500000,9.292099,16209459
tt0091877,Ruthless People,1986,93,"Comedy,Crime",6.9,29223,0,7.427491,71624879
tt0091954,Sid and Nancy,1986,112,"Biography,Drama,Music",7,33115,4000000,5.681582,2826523
tt0091983,Something Wild,1986,114,"Comedy,Crime,Romance",6.9,19364,0,4.737529,8362969
tt0091993,SpaceCamp,1986,107,"Adventure,Family,Sci-Fi",5.7,15292,18000000,6.41742,9697739
tt0092005,Stand by Me,1986,89,"Adventure,Drama",8.1,408843,8000000,15.206957,52287414
tt0092007,Star Trek IV: The Voyage Home,1986,119,"Action,Adventure,Comedy",7.3,87105,24000000,12.596956,133000000
tt0092099,Top Gun,1986,109,"Action,Drama",6.9,459383,15000000,20.301019,356830601
tt0092106,The Transformers: The Movie,1986,84,"Action,Adventure,Animation",7.2,40357,6000000,6.759181,5849647
tt0092226,Wise Guys,1986,100,"Comedy,Crime",5.6,5985,13000000,1.884204,8475466
tt0092263,A Better Tomorrow,1986,95,"Action,Crime,Drama",7.4,23759,0,9.488593,4469460
tt0092493,Crocodile Dundee II,1988,108,"Action,Adventure,Comedy",5.7,58472,0,8.948565,239606210
tt0092494,*batteries not included,1987,106,"Comedy,Family,Fantasy",6.6,36232,0,11.492174,65088797
tt0092563,Angel Heart,1987,113,"Horror,Mystery,Thriller",7.2,90266,17000000,7.290872,17185632
tt0092618,Barfly,1987,100,"Comedy,Drama,Romance",7.1,20858,3000000,15.170192,3221568
tt0092656,The Big Town,1987,109,"Drama,Romance,Thriller",5.9,2354,0,4.23544,1700000
tt0092675,Bloodsport,1988,92,"Action,Biography,Drama",6.8,87068,1500000,8.822276,11806119
tt0092717,Campus Man,1987,94,Comedy,4.7,575,0,0.000844,989000
tt0092723,The Care Bears Adventure in Wonderland,1987,80,"Adventure,Animation,Comedy",5.7,1227,0,0.803093,2608000
tt0092746,Cherry 2000,1987,99,"Action,Adventure,Comedy",5.5,10045,10000000,2.849779,14000
tt0092794,Crazy Love,1987,90,Drama,6.8,1300,0,0.288203,119919
tt0092890,Dirty Dancing,1987,100,"Drama,Music,Romance",7,237390,6000000,14.044122,213954274
tt0092948,Eddie Murphy: Raw,1987,93,"Comedy,Documentary",7.6,20029,0,11.266569,50504655
tt0092991,Evil Dead II,1987,84,"Comedy,Horror",7.7,167917,3600000,13.520764,5923044
tt0093010,Fatal Attraction,1987,119,"Drama,Thriller",6.9,89125,14000000,14.260779,320145693
tt0093051,From the Hip,1987,111,"Comedy,Crime,Drama",6.1,2467,0,0.619481,9518342
tt0093067,Gaby: A True Story,1987,110,"Drama,Romance",6.8,757,5000000,0.889745,125400
tt0093073,Gardens of Stone,1987,111,"Drama,Romance,War",6.4,5782,0,2.787833,5262047
tt0093145,Happy New Year,1987,85,"Comedy,Crime,Romance",5.8,675,0,0.941321,41232
tt0093148,Harry and the Hendersons,1987,110,"Comedy,Family,Fantasy",6,36665,0,9.296024,49998613
tt0093176,Hello Mary Lou: Prom Night II,1987,97,"Horror,Thriller",5.7,6640,0,5.383766,2683519
tt0093191,Wings of Desire,1987,128,"Drama,Fantasy,Romance",8,72393,2500000,6.357321,3200000
tt0093215,Hot Pursuit,1987,93,Comedy,5.7,3808,0,6.816276,4215859
tt0093223,House of Games,1987,102,"Crime,Thriller",7.2,22888,0,5.524866,2585639
tt0093225,Housekeeping,1987,116,"Comedy,Drama",7.2,2696,0,0.773954,1083282
tt0093260,Innerspace,1987,120,"Action,Adventure,Comedy",6.8,61440,0,10.134408,25893810
tt0093300,Jaws: The Revenge,1987,89,"Adventure,Horror,Thriller",3,46849,23000000,9.327986,51881013
tt0093378,La Bamba,1987,108,"Biography,Drama,Music",6.9,34462,6500000,6.476534,54215416
tt0093389,The Last Emperor,1987,163,"Biography,Drama,History",7.7,105195,23000000,11.076971,43984230
tt0093409,Lethal Weapon,1987,109,"Action,Crime,Thriller",7.6,262608,15000000,13.183804,120207127
tt0093428,The Living Daylights,1987,130,"Action,Adventure,Thriller",6.7,100663,40000000,12.189038,191185897
tt0093437,The Lost Boys,1987,97,"Comedy,Horror",7.2,147389,8500000,9.099731,32222567
tt0093507,Masters of the Universe,1987,106,"Action,Adventure,Fantasy",5.3,41842,22000000,7.106954,17336370
tt0093543,Mio in the Land of Faraway,1987,99,"Adventure,Family,Fantasy",6.3,5683,7200000,5.553737,2300000
tt0093560,The Monster Squad,1987,79,"Action,Comedy,Fantasy",6.9,33287,12000000,7.075534,3769990
tt0093596,Nadine,1987,83,"Comedy,Mystery,Romance",5.5,4226,12000000,7.569698,5669831
tt0093648,North Shore,1987,96,"Action,Drama,Romance",6.5,2760,0,1.047417,3832228
tt0093743,Pinocchio and the Emperor of the Night,1987,87,"Adventure,Animation,Family",6.3,684,8000000,0.743274,3261638
tt0093756,Police Academy 4: Citizens on Patrol,1987,88,"Comedy,Crime",4.9,43727,0,5.952392,28061343
tt0093779,The Princess Bride,1987,98,"Adventure,Family,Fantasy",8,431153,16000000,15.15267,30857814
tt0093857,Revenge of the Nerds II: Nerds in Paradise,1987,88,Comedy,5,14701,0,10.54375,22642033
tt0093898,Russkies,1987,99,Drama,5.5,1552,0,1.184009,2189047
